queue	key	label	source	source_id	hint
review-readiness	CHEBI:66318	rubraxanthone	CHEBI	PMID:12494345|PMID:15451317|PMID:16394561|PMID:18523924|PMID:19652408	MECHANISM_REVIEW: mechanism is absent; 7 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66319	rubriflordilactone B	CHEBI	PMID:16494492|PMID:23210932	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:68787	rubrorotiorin	CHEBI	PMID:16792406	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:69039	rutarin	CHEBI	PMID:17262257|PMID:21985060|PMID:23477142	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:133876	S-acetylglutathione	CHEBI	PMID:11743644|PMID:11888210|PMID:14624358|PMID:15617191|PMID:18164447	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:156209	S-ethyl-L-cysteine	CHEBI	PMID:13207633|PMID:13327216|PMID:13327228|PMID:13440933|PMID:13606236	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:91021	S-propyl propanethiosulfinate	CHEBI	PMID:10820136|PMID:21445384|PMID:26661932	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:189704	saikosaponin C	CHEBI	PMID:10389276|PMID:14531019|PMID:15581913|PMID:18982483|PMID:24565837	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:28927	sakuranetin	CHEBI	PMID:18522800|PMID:22148193|PMID:22512738|PMID:22895058|PMID:23170811	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66153	salaspermic acid	CHEBI	PMID:1375626|PMID:17972583|PMID:7720147|PMID:8158155	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:239133	salicylanilide	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:45615	salicylhydroxamic acid	CHEBI	PMID:16667326|PMID:1847381|PMID:22554042|PMID:23416493|PMID:24603484	MECHANISM_REVIEW: mechanism is absent; 7 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:16914	salicylic acid	CHEBI	PMID:11016405|PMID:12865403|PMID:1650428|PMID:19400653|PMID:19816125	MECHANISM_REVIEW: mechanism is absent; 9 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:80025	salinomycin	ARO	PMID:37276926	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:17225	salutaridine	CHEBI	PMID:17226487|PMID:17611928	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66157	salzmannianoside A	CHEBI	PMID:8699187	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66158	salzmannianoside B	CHEBI	PMID:8699187	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66159	samaderine B	CHEBI	PMID:16253298|PMID:8945767	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66161	samaderine E	CHEBI	PMID:8945767	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66162	samaderine X	CHEBI	PMID:8945767	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66164	samaderine Z	CHEBI	PMID:8945767|PMID:9644063	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:67606	sampangine	CHEBI	PMID:10425122|PMID:10843589|PMID:11374943|PMID:1433213|PMID:15033745	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66165	sandwicensin	CHEBI	PMID:12803562|PMID:18087807|PMID:19721263|PMID:20079815|PMID:9170286	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:17183	sanguinarine	CHEBI	PMID:19346183	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:76244	sapienic acid	CHEBI	PMID:16205069|PMID:18023803|PMID:21628132|PMID:22119675|PMID:22155833	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:63621	saquinavir	CHEBI	PMID:21135186|PMID:21600016|PMID:21683096|PMID:21819645|PMID:21819804	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:47458	saracatinib	CHEBI	PMID:17064066|PMID:22452946|PMID:23151808|PMID:24111605|PMID:26009269	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:66173	sarasinoside J	CHEBI	PMID:16124767	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:9044	savinin	CHEBI	PMID:11217086|PMID:12392817|PMID:15852488|PMID:17291735|PMID:17663539	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66177	scalusamide A	CHEBI	PMID:15730261	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:193157	sceliphrolactam	CHEBI	PMID:21247188|PMID:21364940|PMID:29371699|PMID:31899637|PMID:34576875	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:68748	sch 210971	CHEBI	PMID:16872138|PMID:23519550|PMID:25885659|PMID:26360642	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66180	sch 54445	CHEBI	PMID:9170295	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66179	sch 725432	CHEBI	PMID:19183048	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:94998	SCH-79797	CHEBI	PMID:11020444|PMID:17468933|PMID:17577318|PMID:22592635|PMID:23000356	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66431	schisanlactone A	CHEBI	PMID:16394567|PMID:18547117|PMID:19813754	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66432	schisanwilsonene A	CHEBI	PMID:19228000	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:9053	sclareol	CHEBI	PMID:16527443|PMID:22834731|PMID:23133579|PMID:23502334	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:141365	sclerodol B	CHEBI	PMID:26826733	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66440	scleropyric acid	CHEBI	PMID:16204994	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66453	scutianthraquinone A	CHEBI	PMID:19282186	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66454	scutianthraquinone B	CHEBI	PMID:19282186	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66455	scutianthraquinone C	CHEBI	PMID:19282186	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:45666	SDZ 35-682	CHEBI	PMID:7741522	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:74526	sec-butylamine	CHEBI	PMID:5464092	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:140628	secnidazole	CHEBI	PMID:27744624|PMID:28337876|PMID:28372197|PMID:28697102|PMID:28967984	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:87042	seldomycin 5	CHEBI	PMID:838631	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:27461	selenohomocystine	CHEBI	PMID:12003007|PMID:20825195|PMID:9701644	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:45307	seliciclib	CHEBI	PMID:25148827|PMID:25378060|PMID:25650699|PMID:25726754|PMID:25747275	MECHANISM_REVIEW: mechanism is absent; 7 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66460	selinone	CHEBI	PMID:17518107	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:90227	selumetinib	CHEBI	PMID:20407895|PMID:20978926|PMID:21594619|PMID:22241789|PMID:22343622	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66461	semicochliodinol A	CHEBI	PMID:9207909	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66462	semicochliodinol B	CHEBI	PMID:9207909	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:156193	serratol	CHEBI	PMID:21157686|PMID:27352042|PMID:28738439|PMID:28847018|PMID:29492734	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:231676	SF2523	CHEBI	PMID:23410005|PMID:27559828|PMID:28137841|PMID:29133261|PMID:29139214	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66479	siamenol	CHEBI	PMID:10757740|PMID:17036106|PMID:17602532	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:90941	sibiromycin	CHEBI	PMID:1119795|PMID:18983|PMID:20544978|PMID:21111423|PMID:21612226	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:167893	SID 26681509	CHEBI	PMID:18060772|PMID:18403718|PMID:18499453|PMID:22589721|PMID:26349060	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66482	sigmoidin A	CHEBI	PMID:14994185|PMID:19941260|PMID:22978690|PMID:2343463	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66483	sigmoidin B	CHEBI	PMID:14994185|PMID:2343463	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:83393	silthiofam	CHEBI	PMID:22411909|PMID:24432637	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:9142	silver(1+) sulfadiazinate	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:66486	simalikalactone D	CHEBI	PMID:11141127|PMID:11842321|PMID:16730421|PMID:17340534|PMID:8289064	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:45453	sinefungin	CHEBI	PMID:20347768|PMID:20859291|PMID:21738746|PMID:21781040|PMID:22342622	MECHANISM_REVIEW: mechanism is absent; 7 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:9168	sirolimus	CHEBI	PMID:19587680|PMID:22960739|PMID:22981852|PMID:22984623|PMID:24341993	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:9169	sisomycin	ARO+CHEBI	PMID:10103173|PMID:11083623|PMID:8385262	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:4304	Sitafloxacin	ARO+CHEBI	PMID:21504249|PMID:15163198|PMID:15646539|PMID:17220419|PMID:17325221	MECHANISM_REVIEW: mechanism is absent; 11 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:230532	SMIP004	CHEBI	PMID:21182779|PMID:23902736|PMID:28176922|PMID:30502341|PMID:30760284	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:234143	sodium (E)-nifurstyrenate	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:234142	sodium (Z)-nifurstyrenate	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:36049	sodium arsanilate	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:29678	sodium arsenite	CHEBI	PMID:17070520|PMID:19131511|PMID:20423156|PMID:20598115|PMID:23194016	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:278547	sodium azide	CHEBI	PMID:25916484|PMID:28712037|PMID:28849152|PMID:29947902|PMID:30664159	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:113455	sodium benzoate	CHEBI	PMID:25377186|PMID:25582668|PMID:26585641|PMID:26706697|PMID:26749113	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:86431	sodium fluorophosphate	CHEBI	PMID:10413892|PMID:25403148|PMID:25834655|PMID:25864240|PMID:26015669	MECHANISM_REVIEW: mechanism is absent; 7 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:32146	sodium hypochlorite	CHEBI	PMID:19707590|PMID:23011474|PMID:23355285|PMID:23701220|PMID:23710836	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:234123	sodium nifurstyrenate	CHEBI	PMID:1352214|PMID:2016391|PMID:21081291|PMID:32069135|PMID:38100875	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:78870	sodium nitrite	CHEBI	PMID:24200576|PMID:24266433|PMID:24333935|PMID:24363302|PMID:24535441	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:52476	sodium phenolate	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:132106	sodium propionate	CHEBI	PMID:26141376|PMID:27173555	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:28148	sodium stibogluconate	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:132112	sodium thiosulfate	CHEBI	PMID:26269005|PMID:26494591|PMID:26623950|PMID:26723482|PMID:26799451	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:32150	sodium thiosulfate pentahydrate	CHEBI	PMID:31393123|PMID:36517667	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:135732	sofalcone	CHEBI	PMID:11979875|PMID:15786539|PMID:17586104|PMID:19239904|PMID:20586860	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:85083	sofosbuvir	CHEBI	PMID:25123381|PMID:25159822|PMID:25261839|PMID:25304641|PMID:25322962	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:9190	solasodine	CHEBI	PMID:21062107|PMID:21496476|PMID:21605251|PMID:22399274|PMID:22460423	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:229720	solasodine 3-β-D-glucoside	CHEBI	PMID:23229144|PMID:29731848	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:145043	solasodine(1+)	CHEBI	PMID:25888493	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:70023	sophoraflavanone A	CHEBI	PMID:11429999|PMID:19653666|PMID:21275386|PMID:22738984	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:50209	sophoraflavanone G	CHEBI	PMID:10839220|PMID:10843587|PMID:17137127	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:27494	sophoraisoflavanone A	CHEBI	PMID:11705451|PMID:15636183|PMID:17658714|PMID:19557362|PMID:31619703	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
